Neighborhood,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
Arts-et-Métiers,48.81769380634804,2.334053322447508,Pharmacie LOR & KEUK,48.826489997886355,2.347003968192793,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,VitaMin&Co,48.82109379560102,2.3609917645263665,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Pharmacie Dupain,48.81638753012247,2.311323881149292,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Pharmacie de la Poste,48.812374,2.3264400000000003,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Pharmacie De La Butte Aux Cailles,48.82837200822976,2.34864802673838,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Pharmacie Bensouda Ghizlane,48.80933051387355,2.361859984263745,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Pharmacie De L'eglise,48.817500090267146,2.3196131027047864,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Espace Santé,48.8144645690918,2.320424795150757,Pharmacy
Arts-et-Métiers,48.81769380634804,2.334053322447508,Pharmacie de la Porte D'Italie,48.82097116794439,2.3609815619513475,Pharmacy
Enfants-Rouges,48.86294000000004,2.361239981678191,Pharmacie de Bretagne,48.862821999999994,2.362798,Pharmacy
Enfants-Rouges,48.86294000000004,2.361239981678191,Pharmacie Centrale de la Bastille,48.853406527206744,2.3690436230799112,Pharmacy
Enfants-Rouges,48.86294000000004,2.361239981678191,Pharmacie Reuilly-Diderot,48.84706743119399,2.3870173557912,Pharmacy
Enfants-Rouges,48.86294000000004,2.361239981678191,pharmacie ledru rollin,48.85199,2.376618,Pharmacy
Enfants-Rouges,48.86294000000004,2.361239981678191,Pharmacie centrale Saint Antoine,48.850294,2.381756,Pharmacy
Enfants-Rouges,48.86294000000004,2.361239981678191,Laboratoire ANA17,48.851172930875684,2.3772609785811682,Pharmacy
Enfants-Rouges,48.86294000000004,2.361239981678191,Pharmacie Voltaire,48.864732000000004,2.368362,Pharmacy
Archives,48.863570025535296,2.3608899233943887,Pharmacie De La Semeuse,48.85179081421494,2.3775930252501905,Pharmacy
Saint-Gervais,48.85480000000007,2.3539300000000485,Pharmacie Quai d'Austerlitz,48.83752142005982,2.373539960096414,Pharmacy
Saint-Gervais,48.85480000000007,2.3539300000000485,Pharmacie De Bercy,48.84111,2.37411,Pharmacy
Saint-Gervais,48.85480000000007,2.3539300000000485,Pharmacie Lannois,48.84153641895433,2.372927115290373,Pharmacy
Arsenal,48.85361000000007,2.366080000000068,Pharmacie philippe auguste,48.85286814356893,2.3929631881350795,Pharmacy
Arsenal,48.85361000000007,2.366080000000068,Pharmacie Dunois,48.833515999999996,2.3655060000000003,Pharmacy
Arsenal,48.85361000000007,2.366080000000068,Pharmacie Habib,48.855436,2.400012,Pharmacy
Quartier Saint-Victor,48.848401106177356,2.350754544036743,Aprium Pharmacie Jeanne D'Arc,48.83153660000001,2.3663321,Pharmacy
Jardin-des-Plantes,48.84214000000003,2.3556700000000315,Pharmacie Massena,48.824274,2.3662229999999997,Pharmacy
Val-de-Grâce,48.84092000000004,2.3444300000000453,Pharmacie Centrale de la Pitie,48.8376,2.36815,Pharmacy
Val-de-Grâce,48.84092000000004,2.3444300000000453,Pharmacie Rive Gauche,48.8488399181247,2.3287463907269905,Pharmacy
Odéon,48.84914000000003,2.338640000000056,Phu Xuan,48.85102100572807,2.3394699622598694,Pharmacy
Odéon,48.84914000000003,2.338640000000056,Pharmacie Beaubourg,48.86170473155944,2.351862750874716,Pharmacy
Odéon,48.84914000000003,2.338640000000056,Pharmacie Forum des Halles,48.86174108790669,2.3469117175473304,Pharmacy
Odéon,48.84914000000003,2.338640000000056,Pharmacie Port Royal,48.83958765611355,2.337251876887977,Pharmacy
Odéon,48.84914000000003,2.338640000000056,Pharmacie Du Village,48.858650722818496,2.353615903296391,Pharmacy
